mun_code,year,im,im_perinat,im_cong,im_illdef,im_infec,im_resp,im_endoc,im_exter,im_nerv,im_circ,im_blood,im_digest,im_eye,im_neop,im_apc,im_napc
311330,2012,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,6
311330,2013,9,6,2,0,1,0,0,0,0,0,0,0,0,0,1,8
311330,2014,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4
311330,2015,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,5
311330,2016,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,4
311330,2017,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,6
311330,2018,5,0,3,0,1,0,0,0,1,0,0,0,0,0,1,4
311330,2019,5,1,2,0,0,0,0,1,0,0,0,1,0,0,0,5
311340,2000,44,27,5,2,6,2,0,0,2,0,0,0,0,0,6,38
311340,2001,28,19,2,2,3,1,0,1,0,0,0,0,0,0,3,25
311340,2002,23,17,1,1,0,2,0,2,0,0,0,0,0,0,0,23
311340,2003,25,14,4,0,0,0,3,2,0,1,1,0,0,0,2,23
311340,2004,29,18,8,0,2,0,1,0,0,0,0,0,0,0,3,26
311340,2005,31,18,3,5,0,2,3,0,0,0,0,0,0,0,3,28
311340,2006,25,17,0,5,0,0,0,0,0,2,0,1,0,0,0,25
311340,2007,15,12,0,2,0,0,0,0,0,1,0,0,0,0,0,15
311340,2008,25,15,2,4,2,0,0,1,1,0,0,0,0,0,0,25
311340,2009,22,14,3,5,0,0,0,0,0,0,0,0,0,0,0,22
311340,2010,21,14,5,2,0,0,0,0,0,0,0,0,0,0,0,21
311340,2011,28,20,3,2,1,1,0,1,0,0,0,0,0,0,1,27
311340,2012,15,8,1,1,2,0,0,2,1,0,0,0,0,0,1,14
311340,2013,16,11,0,0,1,2,1,1,0,0,0,0,0,0,1,15
311340,2014,16,11,4,0,0,1,0,0,0,0,0,0,0,0,0,16
311340,2015,17,15,0,0,0,0,0,2,0,0,0,0,0,0,0,17
311340,2016,16,9,4,1,0,1,0,1,0,0,0,0,0,0,0,16
311340,2017,24,18,4,0,0,1,1,0,0,0,0,0,0,0,1,23
311340,2018,16,11,2,0,1,0,1,1,0,0,0,0,0,0,1,15
311340,2019,19,14,3,0,0,1,1,0,0,0,0,0,0,0,0,19
311350,2000,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
311350,2001,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
311350,2002,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
311350,2003,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
311350,2005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311350,2006,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
311350,2007,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
311350,2008,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
311350,2009,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1,2
311350,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311350,2011,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
311350,2012,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
311350,2013,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311350,2015,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
311350,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311350,2019,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311360,2000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
311360,2001,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
311360,2003,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3
311360,2006,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
311360,2007,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311360,2008,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
311360,2009,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311360,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311360,2011,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2
311360,2012,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311360,2013,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
311360,2015,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311360,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311360,2017,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311370,2000,8,1,0,6,0,0,1,0,0,0,0,0,0,0,1,7
311370,2001,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3
311370,2002,8,4,1,2,1,0,0,0,0,0,0,0,0,0,0,8
311370,2003,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9
311370,2004,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8
311370,2005,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,7
311370,2006,10,7,1,0,2,0,0,0,0,0,0,0,0,0,2,8
311370,2007,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,6
311370,2008,10,7,3,0,0,0,0,0,0,0,0,0,0,0,0,10
311370,2009,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,6
311370,2010,5,2,0,1,0,1,0,1,0,0,0,0,0,0,0,5
311370,2011,5,3,0,1,1,0,0,0,0,0,0,0,0,0,0,5
311370,2012,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,5
311370,2013,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
311370,2014,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,5
311370,2015,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311370,2016,8,5,1,0,0,1,0,1,0,0,0,0,0,0,1,7
311370,2017,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311370,2018,4,1,1,0,1,1,0,0,0,0,0,0,0,0,1,3
311370,2019,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
311380,2000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311380,2001,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
311380,2002,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
311380,2003,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
311380,2004,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
311380,2005,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
311380,2006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
311380,2008,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
311380,2013,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
311380,2015,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311380,2017,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311380,2018,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311390,2000,10,3,0,1,0,4,1,0,1,0,0,0,0,0,1,9
311390,2001,8,6,0,0,1,0,0,0,0,0,0,1,0,0,0,8
311390,2002,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,6
311390,2003,4,2,0,0,0,1,0,0,0,1,0,0,0,0,0,4
311390,2004,5,4,0,0,0,0,1,0,0,0,0,0,0,0,1,4
311390,2005,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,6
311390,2006,5,4,0,0,0,0,1,0,0,0,0,0,0,0,1,4
311390,2007,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
311390,2008,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,5
311390,2009,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
311390,2010,5,1,3,0,0,0,0,1,0,0,0,0,0,0,0,5
311390,2011,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
311390,2012,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311390,2013,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
311390,2014,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
311390,2015,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
311390,2016,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311390,2017,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311390,2018,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,3
311390,2019,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311400,2000,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311400,2001,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,5
311400,2002,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
311400,2003,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311400,2004,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
311400,2006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311400,2007,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,5
311400,2008,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
311400,2009,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311400,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311400,2011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311400,2013,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311400,2014,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311400,2015,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
311400,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311410,2000,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311410,2001,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
311410,2002,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,3
311410,2003,5,2,0,1,0,1,1,0,0,0,0,0,0,0,0,5
311410,2004,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311410,2005,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,4
311410,2006,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,5
311410,2007,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,7
311410,2008,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,5
311410,2009,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
311410,2011,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
311410,2013,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
311410,2014,8,5,0,0,1,0,0,0,0,0,2,0,0,0,0,8
311410,2015,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311410,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311410,2017,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
311410,2019,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311420,2000,14,9,3,1,0,1,0,0,0,0,0,0,0,0,0,14
311420,2001,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
311420,2002,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
311420,2003,6,4,1,0,1,0,0,0,0,0,0,0,0,0,1,5
311420,2004,4,2,0,0,0,1,0,0,0,0,0,1,0,0,0,4
311420,2005,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,6
311420,2006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311420,2008,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311420,2009,4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,3
311420,2010,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
311420,2011,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5
311420,2012,7,3,3,0,0,1,0,0,0,0,0,0,0,0,0,7
311420,2013,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
311420,2014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
311420,2015,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,3
311420,2016,4,0,2,0,0,0,0,1,0,0,0,0,1,0,1,3
311420,2017,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
311420,2018,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
311420,2019,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3
311430,2000,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,11
311430,2001,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,5
311430,2002,10,7,2,0,0,0,0,0,0,1,0,0,0,0,0,10
311430,2003,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
311430,2004,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
311430,2006,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,4
311430,2007,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,5
311430,2008,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
311430,2009,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,4
311430,2010,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
311430,2011,5,2,1,0,0,1,0,1,0,0,0,0,0,0,0,5
311430,2012,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
311430,2013,9,4,2,0,0,1,0,0,1,0,0,1,0,0,0,9
311430,2014,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
311430,2015,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3
311430,2016,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
311430,2017,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4
311430,2018,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
311430,2019,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,7
311440,2000,6,3,0,0,0,2,0,0,0,1,0,0,0,0,1,5
311440,2001,3,1,0,0,0,0,1,0,0,1,0,0,0,0,2,1
311440,2002,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,5
311440,2003,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
311440,2004,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3
311440,2006,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
311440,2007,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3
311440,2008,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
311440,2010,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
311440,2012,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,7
311440,2013,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
311440,2014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
311440,2015,5,3,1,0,1,0,0,0,0,0,0,0,0,0,1,4
311440,2016,4,0,2,1,0,0,1,0,0,0,0,0,0,0,0,4
311440,2017,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311440,2018,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,5
311450,2000,5,4,0,0,1,0,0,0,0,0,0,0,0,0,1,4
311450,2001,5,2,1,0,0,0,0,0,2,0,0,0,0,0,1,4
311450,2002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311450,2003,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
311450,2004,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
311450,2005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311450,2006,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
311450,2007,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
311450,2008,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3
311450,2009,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
311450,2011,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
311450,2012,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
311450,2013,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
311450,2014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
311450,2015,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311450,2016,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
311450,2017,4,0,3,0,0,0,0,1,0,0,0,0,0,0,0,4
311450,2018,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
311450,2019,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
311455,2000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
311455,2003,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311455,2005,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
311455,2006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311455,2007,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3
311455,2009,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
311455,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311455,2011,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
311455,2012,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
311455,2013,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
311455,2014,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
311455,2015,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311455,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311455,2017,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
311460,2000,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
311460,2002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311460,2004,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311460,2006,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311460,2007,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
311460,2008,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
311460,2010,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311460,2017,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311460,2019,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
311470,2002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311470,2005,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
311470,2018,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
311480,2000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311480,2002,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
311480,2003,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
311480,2004,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
311480,2005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311480,2006,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
311480,2008,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311480,2009,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311480,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311480,2011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311480,2013,3,0,1,0,0,1,1,0,0,0,0,0,0,0,1,2
311480,2015,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311480,2017,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
311480,2019,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311490,2000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311490,2003,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
311490,2005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311490,2012,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311490,2015,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
311490,2017,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311500,2002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311500,2006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311500,2007,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
311500,2012,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
311510,2000,5,2,0,2,1,0,0,0,0,0,0,0,0,0,0,5
311510,2001,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,4
311510,2002,5,2,0,1,0,2,0,0,0,0,0,0,0,0,1,4
311510,2003,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3
311510,2004,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
311510,2005,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
311510,2006,8,6,0,2,0,0,0,0,0,0,0,0,0,0,0,8
311510,2008,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
311510,2010,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
311510,2011,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311510,2012,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
311510,2013,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
311510,2014,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311510,2015,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0,7
311510,2016,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
311510,2018,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
311510,2019,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311520,2000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
311520,2001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
311520,2002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311520,2003,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311520,2004,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
311520,2008,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
311520,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311520,2012,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
311520,2017,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
311530,2000,18,4,5,1,2,3,2,0,0,1,0,0,0,0,3,15
311530,2001,22,14,2,1,2,1,1,1,0,0,0,0,0,0,2,20
311530,2002,16,14,0,0,0,1,0,0,1,0,0,0,0,0,0,16
311530,2003,18,10,4,0,1,0,1,0,1,1,0,0,0,0,2,16
311530,2004,12,5,3,2,0,0,1,0,1,0,0,0,0,0,2,10
311530,2005,22,9,4,2,1,2,3,0,0,0,0,0,1,0,4,18
311530,2006,15,13,0,0,2,0,0,0,0,0,0,0,0,0,0,15
311530,2007,18,14,0,1,0,1,1,0,0,0,0,1,0,0,1,17
311530,2008,7,4,1,0,0,1,1,0,0,0,0,0,0,0,0,7
311530,2009,10,5,2,0,1,0,1,1,0,0,0,0,0,0,1,9
311530,2010,8,6,1,1,0,0,0,0,0,0,0,0,0,0,0,8
311530,2011,20,12,2,0,1,1,1,2,0,1,0,0,0,0,1,19
311530,2012,8,4,1,0,1,0,2,0,0,0,0,0,0,0,3,5
311530,2013,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5
311530,2014,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,7
311530,2015,10,4,5,0,0,0,0,0,0,1,0,0,0,0,1,9
311530,2016,10,7,2,0,0,0,0,0,0,1,0,0,0,0,0,10
311530,2017,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,7
311530,2018,15,10,3,0,0,1,0,0,0,0,0,0,1,0,1,14
311530,2019,10,5,0,1,1,0,0,2,0,0,0,0,1,0,0,10
311535,2000,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311535,2002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311535,2006,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
311535,2009,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
311535,2012,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
311535,2013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311535,2016,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
311540,2000,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
311540,2001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311540,2004,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311540,2005,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311540,2006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311540,2009,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
311540,2012,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
311540,2014,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311540,2017,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311545,2001,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
311545,2002,6,2,0,0,1,1,0,1,0,1,0,0,0,0,0,6
311545,2003,4,1,0,2,0,1,0,0,0,0,0,0,0,0,0,4
311545,2004,7,3,2,1,0,0,0,0,0,0,0,1,0,0,0,7
311545,2005,5,4,0,0,1,0,0,0,0,0,0,0,0,0,1,4
311545,2006,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
311545,2007,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,4
311545,2008,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4
311545,2009,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311545,2010,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
311545,2011,6,3,2,1,0,0,0,0,0,0,0,0,0,0,0,6
311545,2012,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
311545,2013,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
311545,2014,6,4,0,1,0,0,1,0,0,0,0,0,0,0,1,5
311545,2015,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3
311545,2016,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311545,2017,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
311545,2018,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
311545,2019,6,1,2,1,1,0,0,1,0,0,0,0,0,0,0,6
311547,2001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311547,2003,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,3
311547,2004,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
311547,2005,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
311547,2006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311547,2007,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
311547,2008,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311547,2009,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
311547,2012,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311547,2013,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
311547,2014,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
311547,2017,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311547,2019,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
311550,2000,9,8,0,0,0,1,0,0,0,0,0,0,0,0,1,8
311550,2001,6,2,1,1,0,1,0,0,0,0,0,1,0,0,0,6
311550,2002,6,3,2,0,0,0,0,0,1,0,0,0,0,0,0,6
311550,2003,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,5
311550,2004,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,6
311550,2005,6,3,2,1,0,0,0,0,0,0,0,0,0,0,0,6
311550,2006,8,4,3,0,0,0,0,0,0,0,0,1,0,0,0,8
